UMAP1,UMAP2,Cluster,Tweet,Cluster_Label
13.999093,8.571084,51,Success picture bank manage claim break coach need say indicate nice I.,"Cluster 51: cost, born, bank"
13.115448,10.866668,146,Professional research available base involve writer window.,"Cluster 146: science, article, research"
12.57386,12.523224,63,Daughter work reveal dream stay she unit difference.,"Cluster 63: view, sister, daughter"
13.013824,7.4215407,5,Company American area fund a follow million hope indeed oil.,"Cluster 5: wife, high, oil"
12.24535,11.324174,107,Front best boy situation certain everything section put indicate ok fine color if.,"Cluster 107: pattern, movie, film"
11.820911,10.691377,112,Your less kid activity dog money personal maintain television consider star.,"Cluster 112: control, television, tv"
9.968712,11.447218,26,Kitchen candidate far pull make any.,"Cluster 26: pretty, wall, kitchen"
12.207905,8.711223,39,Measure somebody prepare spring company always exactly site drop rich note decide.,"Cluster 39: energy, environmental, green"
11.486454,8.522067,-1,Give key relate bag series mind cup put model.,Noise
13.200968,9.904082,-1,Particular not word natural only reveal animal environment feel like structure live dream.,Noise
10.328837,9.1865225,41,Physical point best character effort shoulder under.,"Cluster 41: mouth, head, shoulder"
12.328659,8.204224,39,Clearly color guess wide all mention.,"Cluster 39: energy, environmental, green"
13.13221,13.332242,17,Nearly individual however total people back marriage.,"Cluster 17: wife, husband, marriage"
13.544516,10.327176,140,Letter fund impact sit room magazine history take picture garden behind interest become.,"Cluster 140: cultural, culture, determine"
12.946139,9.252949,157,Player account along rule go hit often raise generation.,"Cluster 157: future, join, network"
13.059379,10.177214,161,What during product year newspaper production picture gas history piece.,"Cluster 161: natural, meeting, development"
11.846579,11.929074,120,Cold present camera under door would how allow.,"Cluster 120: lose, film, camera"
10.946225,9.744373,-1,He even floor material themselves wind let significant until look wonder race.,Noise
12.687569,10.381819,159,Language machine because special middle technology four nature main around shake.,"Cluster 159: industry, manage, language"
13.089898,8.779813,-1,Red visit because someone someone certainly rate back require budget.,Noise
11.097969,8.044623,19,When including final tree whose page plant finally specific poor good soon.,"Cluster 19: language, pay, tree"
11.697021,10.934777,-1,Room west few hold what mind pay.,Noise
13.512898,11.299875,133,Serious career wide baby article many ask agency tree.,"Cluster 133: eye, tree, career"
10.169217,12.416685,7,Your individual black area reflect general choice ready never sea.,"Cluster 7: cold, street, sea"
14.7713375,9.607663,-1,Election do fish onto central hit administration several recognize draw.,Noise
11.673886,10.05748,-1,Final nice store few watch heavy well mention success serve share.,Noise
12.942195,8.497269,129,Price including special quality how say power.,"Cluster 129: build, power, stock"
13.309141,11.14278,-1,Major seat here since friend value mind ready grow fact thought source.,Noise
11.68453,11.346056,114,Dark something tend bed ten he.,"Cluster 114: town, thank, star"
14.119399,12.406789,25,Work trial ten everybody important these.,"Cluster 25: court, attorney, lawyer"
12.235157,7.3455663,8,Water perform people manager stock operation hand cover sure interest seem land such.,"Cluster 8: window, stock, water"
13.739596,9.735264,139,Ever choose expect possible front south change.,"Cluster 139: wrong, south, southern"
9.526283,9.234822,22,Partner should reach drug century offer very these owner choose stop.,"Cluster 22: feeling, service, drug"
9.215323,9.79113,3,Blood effect serious behavior appear quality information push those seek three Mrs.,"Cluster 3: board, operation, blood"
13.79941,10.330197,-1,Left where long whose discussion technology week.,Noise
11.893988,11.785985,120,Under enough lose side all film.,"Cluster 120: lose, film, camera"
11.665718,9.20195,151,Full institution sport debate bag performance left town.,"Cluster 151: memory, play, table"
12.420933,12.375768,-1,Us environmental TV appear daughter performance world ten.,Noise
9.6493635,12.579796,6,Travel learn nothing want four painting fish figure plan.,"Cluster 6: begin, music, fish"
14.910494,8.668237,2,By interview above tax data easy nor.,"Cluster 2: factor, place, tax"
12.847486,7.3131886,5,Might learn finally everything lay stand quickly resource oil spring.,"Cluster 5: wife, high, oil"
11.836886,11.311252,114,Late section find town quite consider miss dark.,"Cluster 114: town, thank, star"
10.125766,9.875241,35,Deal medical without light put perform matter nothing institution future bad wish.,"Cluster 35: care, wish, medical"
13.405989,12.224311,81,Professor factor establish sing act person across.,"Cluster 81: fight, sing, brother"
11.99561,12.699261,59,Rate war third she event create.,"Cluster 59: happen, girl, woman"
10.913093,12.387537,-1,One perform coach director painting theory have cut child.,Noise
12.354679,9.764101,172,Most their suddenly they new wide town last simple free.,"Cluster 172: resource, operation, town"
12.621789,10.030798,144,Fill go knowledge leave worry set prove next approach training several what memory.,"Cluster 144: relate, edge, knowledge"
10.581855,9.931688,-1,Little make result arm small travel store everybody save treatment character lot.,Noise
9.560697,9.199967,22,Show thought direction drug thing future really tree generation appear into rise media.,"Cluster 22: feeling, service, drug"
11.719729,10.720765,111,Care direction TV involve matter hot turn great town fine production cover foot.,"Cluster 111: sign, tv, region"
14.2311735,9.849766,-1,Series politics energy skill field land.,Noise
12.682958,8.557897,137,Keep form trade entire value attention ready doctor.,"Cluster 137: power, card, charge"
12.28342,10.911678,108,Back language former leg sure director possible indicate certainly while.,"Cluster 108: ability, computer, director"
13.421461,11.83978,81,Town remember than officer attention southern or I.,"Cluster 81: fight, sing, brother"
14.375737,9.830333,80,Operation produce see effort party reality race risk.,"Cluster 80: technology, vote, politics"
13.247827,9.732569,160,Accept TV personal firm impact follow decide nation its.,"Cluster 160: door, conference, organization"
11.734744,10.694907,111,Tv specific become bring physical person candidate sense lay.,"Cluster 111: sign, tv, region"
13.3536,9.473759,-1,Structure explain into world spend happy about door election remain Mrs what.,Noise
11.761999,10.055264,-1,Million note notice low feeling home begin factor.,Noise
12.140999,11.018908,108,Expect interesting necessary similar either high.,"Cluster 108: ability, computer, director"
13.322456,8.1289835,124,Investment week white since guess data western pull catch everybody.,"Cluster 124: color, wind, century"
13.501738,11.145641,133,Threat information direction check leave TV.,"Cluster 133: eye, tree, career"
14.346003,11.524546,87,Real small order yourself usually hundred person teacher foot policy training thousand former everybody.,"Cluster 87: couple, order, teacher"
10.884191,12.293772,37,Place real skin side common cold describe Mr better hear painting.,"Cluster 37: project, cold, painting"
13.9985695,12.572591,25,Notice apply speak my clearly clear law huge trouble minute.,"Cluster 25: court, attorney, lawyer"
11.454545,12.851445,16,Military hot hand indicate move age.,"Cluster 16: policy, military, soldier"
12.454624,12.893771,-1,Wind my up foreign among her worker suddenly.,Noise
14.58438,12.186851,15,Yard back collection minute rest threat future subject evidence politics evening.,"Cluster 15: right, rest, evidence"
14.696984,10.145706,85,None imagine morning contain bring economy military room politics begin story.,"Cluster 85: political, congress, politics"
11.075259,9.64144,104,Ten dream worry sport traditional clearly inside stand discover too fast.,"Cluster 104: stand, senior, glass"
14.876367,10.290065,91,Movement member why character newspaper Republican much director officer.,"Cluster 91: republican, democratic, democrat"
12.258933,8.697775,-1,Area conference heavy approach prove tonight for including bank spring suffer.,Noise
12.96425,9.68777,-1,Indicate conference north her bar far item very window more present.,Noise
10.928357,8.248972,19,Wait age be check tree foot impact if seem natural happen yourself operation.,"Cluster 19: language, pay, tree"
9.837386,10.902798,-1,Share daughter operation weight see food high let window market animal five past.,Noise
11.10721,10.601697,127,Away letter usually sing recognize order myself ten.,"Cluster 127: letter, sign, hotel"
12.986114,8.994495,157,Deal control arrive yeah process particularly friend factor ask interest position message.,"Cluster 157: future, join, network"
11.74836,11.8476305,120,Maintain thought high picture scene write stay.,"Cluster 120: lose, film, camera"
14.996429,10.27823,-1,Message while between yard size particular state Republican former offer teach blue.,Noise
13.191216,11.667518,92,Whom bar yet itself pass particularly film gun idea president.,"Cluster 92: cold, boy, gun"
10.095652,9.9812155,34,Success medical what central development scientist trip.,"Cluster 34: member, mission, hospital"
13.44088,10.162982,-1,Power public pattern fact understand speech already forward.,Noise
10.802806,10.992688,-1,Seat sing wall page soon would street area.,Noise
